sample,time_s,sensor,accel_x_g,accel_y_g,accel_z_g,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_x_radps,gyro_y_radps,gyro_z_radps,roll_deg,pitch_deg,yaw_deg,accel_roll_deg,accel_pitch_deg,temp_c,diag_stat,prod_id
58,29.005264560999876,adis16470,-0.0125,0.905,0.40750000000000003,-0.122583125,8.87501825,3.996209875,-15.129000000000001,0.4209999999999999,0.7470000000000006,-0.26405086253422216,0.007347836150896125,0.01303760951239765,-84.75722314624316,14.330128410101224,26.467322416802578,65.75909382790424,0.7215620080863931,24.700000000000003,0x0000,0x4056
59,29.505342362999727,adis16470,-0.0275,0.88,0.525,-0.269682875,8.629852,5.14849125,-18.229,0.5209999999999999,0.8470000000000005,-0.31815606934604634,0.009093165402890456,0.014782938764391981,-90.81207494911915,14.329600988977909,26.890888221079674,59.1800819427709,1.5372739803934692,24.400000000000002,0x0000,0x4056
60,30.005418998000096,adis16470,-0.10250000000000001,0.7075,0.6425,-1.005181625,6.938204874999999,6.300772625,-28.629,0.6209999999999999,1.4470000000000005,-0.49967031155345665,0.010838494654884784,0.025254914276357957,-102.0710577310267,14.469778351458583,27.614498870275472,47.756556871536525,6.121642268243813,24.3,0x0000,0x4056
61,30.50549341099986,adis16470,-0.0375,0.5387500000000001,0.8075,-0.367749375,5.283332687500001,7.9188698749999995,-17.129,0.6209999999999999,-0.35299999999999954,-0.29895744757410875,0.010838494654884784,-0.006161012259539975,-107.7498823116644,14.528963723645898,27.437972661084416,33.710530303507305,2.2122876988566063,24.400000000000002,0x0000,0x4056
62,31.005569398999796,adis16470,-0.055,0.44625000000000004,0.9,-0.53936575,4.3762175625,8.825985,-26.229000000000003,0.821,0.7470000000000006,-0.45778240950559274,0.014329153158873445,0.01303760951239765,-117.92157482702302,14.703412389836672,27.81152947865147,26.37374711497853,3.1338371752126486,24.8,0x0000,0x4056
63,31.505643255999985,adis16470,-0.025,0.315,0.97375,-0.24516625,3.0890947499999997,9.549225437499999,-24.929000000000002,-1.6790000000000003,1.5470000000000006,-0.4350931292296665,-0.029304078140984798,0.02700024352835229,-127.42164165903968,13.614498803252431,28.585143938087025,17.925961467541082,1.3993201273490168,24.400000000000002,0x0000,0x4056
64,32.005717873999856,adis16470,-0.0075,0.1125,0.98875,-0.07354987499999999,1.103248125,9.6963251875,-11.929,0.5209999999999999,-0.4529999999999996,-0.20820032647040357,0.009093165402890456,-0.007906341511534307,-130.589466911178,13.606173182184666,28.358610145192987,6.491199831651551,0.43181333751999795,24.400000000000002,0x0000,0x4056
65,32.50579126899993,adis16470,-0.00625,-0.0425,0.995,-0.0612915625,-0.416782625,9.757616749999999,-18.129,0.5209999999999999,1.3470000000000004,-0.316410740094052,0.009093165402890456,0.023509585024363625,-136.91111255012027,13.59656863545765,29.03220935713107,-2.445820463302709,0.3595655328663149,24.400000000000002,0x0000,0x4056
66,33.00586646000011,adis16470,-0.02625,-0.0225,0.9975,-0.25742456249999995,-0.220649625,9.782133375,1.2710000000000001,0.22099999999999986,0.9470000000000005,0.02218313479284793,0.003857177646907466,0.01652826801638631,-133.57585014111723,13.463084571619422,29.50578044084481,-1.2921668862499316,1.5070525971511897,24.400000000000002,0x0000,0x4056
67,33.50594694699976,adis16470,-0.03875,-0.02875,0.9975,-0.38000768749999997,-0.2819411875,9.782133375,-6.329000000000001,0.4209999999999999,0.9470000000000005,-0.11046188835872113,0.007347836150896125,0.01652826801638631,-134.0390639612952,13.44462098920108,29.97935713648106,-1.6509250703867184,2.223734749244983,24.400000000000002,0x0000,0x4056
