sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,temp_c,diag_stat
825,16.500056692999976,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909906103222,5.646748997995683,5.666140780256417,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800003261455,35.166389650140324,-1.6499588918000025,24.9,0xFFFF
826,16.52006170499999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909845093536,5.646748985123857,5.666140853769165,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800046865027,35.166389214104605,-1.6519593374000006,24.9,0xFFFF
827,16.54005562499998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909929774339,5.646749002989814,5.666140751734244,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799986343728,35.16638981931761,-1.6539587293999998,24.9,0xFFFF
828,16.560059599999988,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909871842656,5.646748990767384,5.666140821538198,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800027747457,35.16638940528035,-1.655959149099999,24.9,0xFFFF
829,16.580056168,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909923230359,5.646749001609162,5.6661407596193225,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799991020708,35.16638977254783,-1.657958780000001,24.9,0xFFFF
830,16.60005577200002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928655876,5.646749002753841,5.66614075308192,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987143094,35.16638981132396,-1.6599587385999992,24.9,0xFFFF
831,16.62006021100001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909866934608,5.646748989731886,5.666140827452078,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800031255233,35.16638937020257,-1.6619591861,24.9,0xFFFF
832,16.64005585199999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099278269476,5.6467490025789555,5.666140754080725,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987735528,35.16638980539961,-1.6639587484,24.9,0xFFFF
833,16.66005577200002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928841233,5.646749002792949,5.666140752858576,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987010618,35.16638981264871,-1.6659587385000005,24.9,0xFFFF
834,16.680058136000014,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909892757816,5.6467489951800705,5.666140796336771,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800012799406,35.166389554760826,-1.6679589990000006,24.9,0xFFFF
835,16.700056926000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909912244319,5.646748999291333,5.666140772856789,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799998872415,35.1663896940307,-1.669958859500002,24.9,0xFFFF
836,16.72006151200003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590984703933,5.646748985534381,5.6661408514246085,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980004547437,35.166389228011184,-1.6719593347999984,24.9,0xFFFF
837,16.74005846900002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590988776148,5.646748994125944,5.666140802357035,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001637028,35.166389519052046,-1.6739590470999979,24.9,0xFFFF
838,16.760056462000023,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909919798462,5.646749000885107,5.666140763754531,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799993473476,35.1663897480201,-1.6759588167999988,24.9,0xFFFF
839,16.780055548999997,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590993188812,5.646749003435783,5.666140749187271,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998483301,35.16638983442479,-1.6779587272999998,24.9,0xFFFF
840,16.800058116000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909896758459,5.646748996024128,5.666140791516253,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800009940147,35.166389583353386,-1.6799589803999988,24.9,0xFFFF
841,16.82005810999999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909898394115,5.646748996369217,5.666140789545393,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800008771145,35.166389595043405,-1.6819589704999993,24.9,0xFFFF
842,16.840056177999998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909925638616,5.646749002117264,5.666140756717522,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799989299523,35.16638978975963,-1.6839587735999992,24.9,0xFFFF
843,16.860055690000024,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909930508623,5.6467490031447385,5.666140750849475,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799985818933,35.16638982456553,-1.6859587358999981,24.9,0xFFFF
844,16.880055701999993,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909929947236,5.646749003026297,5.66614075152591,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799986220156,35.166389820553306,-1.6879587371000009,24.9,0xFFFF
845,16.900058528999978,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909889782929,5.646748994552431,5.666140799921317,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001492555,35.166389533499334,-1.6899590272000007,24.9,0xFFFF
846,16.92005894800002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909885209411,5.64674899358751,5.666140805432112,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001819424,35.166389500812436,-1.6919590636000004,24.9,0xFFFF
847,16.940055609000012,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099335462295,5.646749003785614,5.666140747189355,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983647957,35.16638984627527,-1.6939587147999982,24.9,0xFFFF
848,16.960056565000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909915400075,5.646748999957136,5.666140769054304,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799996617,35.16638971658486,-1.6959588438000022,24.9,0xFFFF
849,16.980057133000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099059949145,5.6467489979728365,5.666140780386918,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000333886,35.16638964936625,-1.6979589116999985,24.9,0xFFFF
850,17.000056812000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909915577094,5.646748999994483,5.666140768841008,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799996490483,35.16638971785001,-1.699958842500001,24.9,0xFFFF
851,17.020059602000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098757001895,5.646748991581252,5.666140816890114,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800024990474,35.1663894328501,-1.7019591326000008,24.9,0xFFFF
852,17.040055299000016,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099348814645,5.646749004067319,5.666140745580485,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799982693667,35.166389855818196,-1.7039587061000017,24.9,0xFFFF
853,17.060055755999997,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909931188543,5.646749003288187,5.666140750030215,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799985332995,35.166389829424915,-1.7059587295000025,24.9,0xFFFF
854,17.08005593500002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928063116,5.646749002628786,5.666140753796154,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987566734,35.16638980708751,-1.7079587493000017,24.9,0xFFFF
855,17.10005676200001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909913331231,5.646748999520651,5.666140771547129,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799998095602,35.16638970179885,-1.7099588541999988,24.9,0xFFFF
856,17.120057384999996,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099077794,5.6467489983493255,5.666140778236729,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000206349,35.166389662119954,-1.7119588942999993,24.9,0xFFFF
857,17.14005780399998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098952357565,5.646748995702866,5.666140793351013,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800011028423,35.16638957247064,-1.7139589862000033,24.9,0xFFFF
858,17.160057704999986,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909898423906,5.6467489963755035,5.666140789509496,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800008749852,35.16638959525632,-1.715958965200002,24.9,0xFFFF
859,17.18005819900003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909891387653,5.646748994890996,5.666140797987727,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800013778656,35.16638954496828,-1.7179590183000015,24.9,0xFFFF
860,17.200056322000023,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909921569544,5.6467490012587715,5.666140761620491,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799992207684,35.16638976067801,-1.719958801000001,24.9,0xFFFF
861,17.220061260000023,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909854916539,5.646748987196319,5.666140841933074,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800039844532,35.16638928430953,-1.7219592855000028,24.9,0xFFFF
862,17.240055513000016,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909935342111,5.646749004164509,5.66614074502543,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998236444,35.16638985911043,-1.7239587071000013,24.9,0xFFFF
863,17.260058544000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909887953345,5.646748994166427,5.666140802125846,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800016233152,35.16638952042331,-1.7259590491000036,24.9,0xFFFF
864,17.280056908000006,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909914391969,5.6467489997444495,5.666140770269004,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999733749,35.166389709379935,-1.7279588595999993,24.9,0xFFFF
865,17.30005599399999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909927357631,5.646749002479945,5.6661407546462135,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998807094,35.16638980204542,-1.7299587645000027,24.9,0xFFFF
866,17.320057265999992,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099111178175,5.646748999053668,5.6661407742141465,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799999677523,35.1663896859796,-1.731958880500002,24.9,0xFFFF
867,17.340058795999994,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590988504216,5.646748993552227,5.666140805633634,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001831377,35.1663894996171,-1.7339590706000019,24.9,0xFFFF
868,17.36005858599998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909888941529,5.646748994374916,5.666140800935146,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800015526895,35.16638952748585,-1.7359590458999998,24.9,0xFFFF
869,17.380057043000022,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590991409888,5.646748999682615,5.666140770622156,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799997546958,35.16638970728523,-1.7379588656000007,24.9,0xFFFF
870,17.40005511100003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909940768755,5.646749005309425,5.666140738486673,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979997848602,35.16638989789461,-1.7399586706000032,24.9,0xFFFF
871,17.420058438000012,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909894807209,5.646748995612456,5.666140793867381,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.098000113347,35.16638956940781,-1.7419590013999988,24.9,0xFFFF
872,17.440055486999995,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099355886935,5.646749004216532,5.666140744728317,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998218821,35.16638986087274,-1.7439587063000028,24.9,0xFFFF
873,17.460055313999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909938723947,5.64674900487801,5.666140740950536,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799979947445,35.16638988328038,-1.7459586798000026,24.9,0xFFFF
874,17.480056010999988,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928605493,5.64674900274322,5.666140753142622,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987179096,35.166389810963864,-1.7479587495000026,24.9,0xFFFF
875,17.500056133999976,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909915892145,5.646749000060957,5.666140768461388,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799996265315,35.16638972010168,-1.7499588396000028,24.9,0xFFFF
876,17.52006451699998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590980541924,5.64674897675338,5.666140901574134,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800075220207,35.166388930552735,-1.7519596444999985,24.9,0xFFFF
877,17.54005530699999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909937871055,5.646749004698067,5.666140741978214,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799980557005,35.16638987718477,-1.7539586938999996,24.9,0xFFFF
878,17.56005622600003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909924204522,5.646749001814702,5.6661407584455095,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990324464,35.16638977951017,-1.7559587896000033,24.9,0xFFFF
879,17.580055387000016,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909936727118,5.6467490044567175,5.666140743356587,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998137458,35.16638986900906,-1.757958696299999,24.9,0xFFFF
880,17.600055992000023,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928417456,5.646749002703545,5.666140753369198,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987313488,35.16638980961997,-1.759958753099999,24.9,0xFFFF
881,17.620060152000008,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909871020255,5.646748990593882,5.666140822529131,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800028335218,35.166389399402654,-1.7619591691000032,24.9,0xFFFF
882,17.64005514600001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099384263835,5.646749004815231,5.66614074130908,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998016011,35.1663898811537,-1.7639586833000003,24.9,0xFFFF
883,17.66005549099998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909934909382,5.646749004073212,5.666140745546842,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799982673712,35.166389856017716,-1.765958704900003,24.9,0xFFFF
884,17.680057003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909907082673,5.64674899820233,5.6661407790762395,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000256144,35.166389657140456,-1.7679589043000012,24.9,0xFFFF
885,17.700056904000007,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909914106366,5.646748999684189,5.666140770613141,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799997541612,35.16638970733874,-1.7699588536000015,24.9,0xFFFF
886,17.720057379000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909908278506,5.646748998454624,5.666140777635341,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800001706782,35.166389665687056,-1.7719588955999988,24.9,0xFFFF
887,17.74005622499999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909915017753,5.646748999876472,5.666140769514981,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799996890246,35.1663897138524,-1.7739588468000014,24.9,0xFFFF
888,17.760057570000015,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099000394295,5.646748996716345,5.666140787562898,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800007595243,35.166389606802454,-1.7759589553999995,24.9,0xFFFF
889,17.78005665699999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909916843568,5.646749000261681,5.6661407673149915,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999558534,35.16638972690149,-1.7779588343999984,24.9,0xFFFF
890,17.800055186999998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909938892433,5.64674900491355,5.666140740747527,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799979827034,35.16638988448455,-1.7799586727000012,24.9,0xFFFF
891,17.820057050999992,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909912768631,5.64674899940195,5.666140772225029,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799998497695,35.16638969777795,-1.7819588591000006,24.9,0xFFFF
